,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
154,10/10/05 7:40,Seattle,WA,US,other,60.0,one + minutes,round symetrical with roundish flat bottom shiny white colored low flying bigger than  a plane.,10/11/05,47.6063889,-122.33083329999998
155,10/10/05 9:00,Apache Junction,AZ,US,other,30.0,30 seconds,half-moon shaped objects that just winked out,10/11/05,33.415,-111.5488889
156,10/10/05 9:30,North Miami Beach,FL,US,oval,1800.0,30 minutes,i sent you an e-mail 2 days ago and really want to be contacted&#44 PLEASE  contact me asap&#44 I&#39m not crazy and nether is my wife&#44 please c,10/20/05,25.932777800000004,-80.16277779999999
157,10/10/05 11:30,Edgewater,FL,US,0,0.0,300,orange ball in sky video taped over edgewater florida,10/11/05,28.988611100000004,-80.9025
158,10/10/05 14:45,Los Angeles,CA,US,egg,10.0,10 seconds,Egg UFO over Hollywood Hills and LAX in LOS ANGELES&#44 CA.,10/20/05,34.0522222,-118.2427778
159,10/10/05 20:00,Loretto,PA,US,triangle,300.0,5 minutes,Dull red flash&#44 Triangular ship&#44 Vocal Noises,10/30/06,40.5030556,-78.6305556
160,10/10/05 20:00,Newtown (Uk/Wales),,GB,formation,360.0,5/6 minutes,red/orang lights dancing in the sky.,5/15/06,52.516667000000005,-3.3
161,10/10/05 21:00,Lewisburg,TN,US,unknown,240.0,4 minutes,Like a grouping of balloons with a slight glow to them,12/7/06,35.4491667,-86.7888889
162,10/10/05 21:30,North Miami Beach,FL,US,other,3600.0,60 min,a manta ray shaped object with orange and yellow lights flashing in,10/11/05,25.932777800000004,-80.16277779999999
163,10/10/05 22:08,East Wenatchee,WA,US,light,1200.0,20 min,Strange light over East Wenatchee Washington,10/20/05,47.415833299999996,-120.29194440000002
164,10/10/05 23:00,Hendersonville,NC,US,light,600.0,10 minutes,Last night&#44 October 10&#44 at about 11:00PM for about ten minutes I observed a peculiar point source light in the Eastern sky. It was at a,10/11/05,35.318611100000005,-82.4611111
165,10/10/05 23:07,Brainerd,MN,US,disk,300.0,5 min.,A big lighted up silver saucer.,10/30/06,46.35805560000001,-94.2005556
166,38636,Franklin,IN,US,disk,0.0,?,two yellow objects sitting over the corn field in Franklin&#44 Indiana,10/20/05,39.4805556,-86.055
167,10/10/06 1:00,Pennington,TX,US,diamond,3600.0,one hour,IN form of diamond with multi colored lights that acted like disco light except one.  theone light was like a brite star and would resp,2/1/07,31.191111100000004,-95.23527779999999
168,10/10/06 5:00,San Francisco,CA,US,triangle,600.0,10 minutes,black triangles were seen flying across the surface of the full moon,10/30/06,37.775,-122.41833329999999
169,10/10/06 12:37,Blairsville,GA,US,unknown,10.0,<10 sec.,Intermittant streak by moon&#44 not seen on photo taken 10 seconds earlier.,10/30/06,34.8761111,-83.95833329999999
170,10/10/06 16:00,Savannah,TN,US,light,600.0,10 minutes,weird light that moved in the sky,10/30/06,35.2247222,-88.2491667
171,10/10/06 16:00,Waynesboro,VA,US,triangle,600.0,8-10 minutes,Large...beautiful...and brighter than anything I&#39ve ever seen....How small I have felt since....,10/30/06,38.0683333,-78.88972220000001
172,10/10/06 19:00,Unsure,AR,,fireball,2.0,a few seconds,Extreme sound with trails and orange red blue hues to it.  The trails were bright bright white.,12/7/06,35.20105,-91.83183299999999
173,10/10/06 20:00,Bray,OK,US,other,360.0,6 mins,Glowing V Shaped Object flying Low making no sound.,12/12/09,34.6377778,-97.8172222
174,10/10/06 21:47,Plymouth (Devonshire) (Uk/England),,GB,formation,120.0,1-2 mins,they were right above me very small almost like minni stars and they were circling round sommothing and came closer and further away an,10/30/06,50.396389,-4.138611
175,10/10/06 22:40,Waycross,GA,US,light,120.0,2 minutes,Redish orange light viewed from Waycross &#44Ga. Moving Northwest and suddenly just goes out.,10/30/06,31.2133333,-82.35416670000001
176,10/10/06 22:50,Wolfforth,TX,US,disk,300.0,5 min,Huge aircraft with diagnally aligned white lights moving slowly and loudly through the night.,10/30/06,33.5058333,-102.0086111
177,10/10/06 23:00,Lyndhurst,OH,US,unknown,300.0,5 minutes,This is a follow up to my Feb. 16th&#44 1995 report.  This past Tuesday&#44 my wife and I AGAIN heard the same loud&#44 rumbling roar that we he,10/30/06,41.52,-81.4888889
178,10/10/06 23:55,Knik,AK,US,triangle,0.0,5,Slow moving&#44 no sound&#44  illuminated (craft) triangle over Point McKenzie&#44 Alaska.,10/30/06,61.457777799999995,-149.7288889
179,10/10/07 1:00,Lebanon,OR,US,light,14400.0,4 hours,Small Orange-White &quot;star&quot; that moves around in circles&#44 up&#44 down&#44 and sideways fast in the night sky,11/28/07,44.536666700000005,-122.90583329999998
180,10/10/07 1:00,Stockbridge,GA,US,changing,3600.0,1 hour,i was abducted,11/28/07,33.5441667,-84.23388890000001
181,10/10/07 4:00,Denver,CO,US,changing,2700.0,45 minutes+,Huge lighted cluster in the eastern sky.  ((NUFORC Note:  Sighting of Venus.  PD)),11/28/07,39.7391667,-104.98416670000002
182,10/10/07 4:30,Jacksonville,FL,US,sphere,30.0,30 seconds,half mile from de saint Jhons River&#44 low flying sphere&#44   at slow speed without noise,3/4/08,30.331944399999998,-81.6558333
183,10/10/07 5:00,Bakersfield,CA,US,circle,0.0,had a call of a reporting,UFO sighting in Bakersfield,11/28/07,35.3733333,-119.01777779999999
184,10/10/07 6:00,Indio,CA,US,oval,600.0,10 min.,Observed 2 white clouds of identical shape in clear blue shy with object becoming visible beneath one cloud.,6/9/09,33.720555600000004,-116.21472220000001
185,10/10/07 13:00,Owego,NY,US,triangle,10800.0,3 hours,triangle with 3 llights blinking. 500 Lights On Object0: Yes,11/28/07,42.103333299999996,-76.2625
186,10/10/07 18:33,Downingtown,PA,US,circle,120.0,1 to 1 1/2 minutes,Star-like (but MUCH BRIGHTER AND LARGER) light west of D-town&#44 PA.  Seen against sunset.  ((NUFORC Note:  Contrail??  PD)),11/28/07,40.0063889,-75.70361109999999
187,10/10/07 19:00,Austin,TX,US,flash,3.0,3 seconds,pulsing flash recurring at 2 second intervals 3 times along the same trajectory along 90 degrees of sky,11/28/07,30.266944399999996,-97.7427778
188,10/10/07 20:10,Starrsville (Covington),GA,US,sphere,60.0,appx. 1 minute,MUFON GEORGIA FOLLOW-UP REPORT:  Joint NUFORC-MUFON of Georgia Investigation-Fiery Sphere Shaped Object,6/12/08,33.539444399999994,-83.8194444
189,10/10/07 20:24,West Palm Beach Florida,FL,,fireball,180.0,approx 3 mins,Burning ball across the sky over central/south florida. Strobing effect towards end of the final view of object.,11/28/07,26.705621,-80.03643000000001
190,10/10/07 20:30,Conyers,GA,US,unknown,3600.0,1 hour,Craft seen falling and dissapears into thin air.  ((NUFORC Note:  Missile launch??  We have no explanation for the aircraft.  PD)),11/28/07,33.6675,-84.01777779999999
191,10/10/07 20:55,Vero Beach,FL,US,unknown,30.0,30 seconds,Shooting star without red globe burn-out or descent maintains steady Southerly trajectory.  ((NUFORC Note:  Missile launch??  PD)),11/28/07,27.6383333,-80.3975
192,10/10/07 21:00,Jensen Beach,FL,US,oval,120.0,2 mins,A oval shaped object hovered and shot through the sky with very bright lights and then vanished. 500 Lights On Object0: Yes,11/28/07,27.254166700000003,-80.23
193,10/10/07 21:43,Houston,TX,US,formation,35.0,35 seconds,Large Boomerang formation of lights over Houston&#44 Beltway 8 &amp; Westheimer moving north to south 10/10/07&#44 9:43 PM.,11/28/07,29.763055600000005,-95.3630556
194,10/10/07 22:00,Duluth,MN,US,light,600.0,10 minutes,Bright pulsating light over lake superior.,1/21/08,46.783333299999995,-92.10638890000001
195,10/10/07 22:00,Fleming,CO,US,circle,600.0,10 minutes,UFO SPOTTED&#44 FLEMING COLORADO,11/28/07,40.68,-102.83888890000001
196,10/10/07 22:00,Grove City,PA,US,unknown,3600.0,1:00:00,Light pattern moving silently through rapid maneuvers over Grove City,1/21/08,41.1577778,-80.08888890000001
197,10/10/07 22:00,Van Alstyne,TX,US,other,4.0,4 seconds,large mass of tiny lights all clustered together in the shape of a large boomerang over eastern sky in north Texas.,11/28/07,33.4213889,-96.5769444
198,10/10/07 23:05,Northglenn,CO,US,triangle,15.0,15 seconds,Hovering triangular shape seen with flashing lights seen in Colorado,11/28/07,39.8855556,-104.98666670000001
199,10/10/07 23:20,Stord (Norway),,,light,600.0,10 min,Thise could be an ETV case&#44 but it could also be helicopters or/and airplanes,1/21/08,59.900209,5.282347
200,10/10/08 2:00,London (Canada),ON,CA,other,120.0,2 min. approx,C shape with a T front over London ont on Oct 10&#44 2008 on a clear day around 2PM,6/9/09,42.983333,-81.25
201,10/10/08 2:00,North Branch,MN,US,light,300.0,5 min,Lights at night&#44 shining into car and garage and around blinds,10/31/08,45.5113889,-92.98
202,10/10/08 2:00,Slingerlands,NY,US,circle,240.0,4 min,Huge&#44 moon size&#44 orange&#44 bright&#44 almost complete circle,10/31/08,42.6291667,-73.865
203,10/10/08 4:00,Carlin,NV,US,disk,600.0,10 mins,Ufo sighting in Carlin&#44 NV&#44 at the pilot truck stop. 500 Lights On Object0: Yes,7/19/10,40.71388889999999,-116.10305559999999
204,10/10/08 4:50,Evansville,IN,US,formation,600.0,10 minutes+,I saw a huge V-shaped object moving slowly and silently over the roof tops in my neighborhood.,10/31/08,37.9747222,-87.5558333
205,10/10/08 6:00,Albany,NY,US,oval,45.0,45 seconds,I live Colonie&#44 New York&#44 a suburb of Albany.  I live within 4 miles of the Albany International Airport. Many  takeoff&#8217;s and landings,10/31/08,42.6525,-73.7566667
206,10/10/08 9:30,Amarillo (Hwy. 140),TX,US,flash,0.0,0,we saw flashing lights,10/31/08,35.2219444,-101.8308333
207,10/10/08 10:22,Fremont,CA,US,triangle,60.0,1 minute,I saw a brightly lightes v shaped ufo while driving through fremont&#44ca.,10/31/08,37.548333299999996,-121.9875
208,10/10/08 18:00,Yuma,AZ,US,triangle,900.0,15 minutes,Carousel in the sky on fire / pixalated triangle over Yuma&#44 AZ,10/10/11,32.7252778,-114.6236111
209,10/10/08 19:00,South Bend,IN,US,light,600.0,10 minutes,Glowing succession of flying objects on the horizon.,10/31/08,41.6833333,-86.25
210,10/10/08 20:00,La Crescent,MN,US,formation,10.0,10 seconds,six strange lights in the sky over La Crescent MN,10/31/08,43.828055600000006,-91.3038889
211,10/10/08 20:00,Moon Township,PA,,unknown,120.0,2 minutes,unknown rectangular shaped aircraft with bright lights seen over Rt. 60 near Pittsburgh International Airport&#44 definitely NOT a plane,10/31/08,40.516977000000004,-80.22134799999999
212,10/10/08 20:00,Philadelphia,PA,US,oval,60.0,1 minute,Silent&#44 oval&#44 bright white craft in yard.,7/4/12,39.9522222,-75.1641667
213,10/10/08 20:00,Seattle,WA,US,light,180.0,3 minutes,Around 8:00 pm? I Went out side and looked up at the stars and I saw a light which I thought was a small faded star  until it started t,10/31/08,47.6063889,-122.33083329999998
214,10/10/08 20:40,Pueblo,CO,US,light,300.0,5 minutes,In the northwest sky&#44 there were about seven lights moving slowly and flashing in and out if an extremely strange fashion.,10/31/08,38.2544444,-104.60861109999999
215,10/10/08 21:30,Cincinnati,OH,US,oval,900.0,15 minutes,12 ovel objects flying east to west orange and red at a slow speed then vanished,10/31/08,39.161944399999996,-84.4569444
216,10/10/08 22:00,San Diego,CA,US,disk,30.0,30 seconds,low flying saucer in suburban area.  ((NUFORC Note:  Student report.  PD)),10/31/08,32.7152778,-117.1563889
217,10/10/08 22:30,Madison,WI,US,circle,20.0,20 secounds,Tanslucent orange/yellow UFO in Madison WI,10/31/08,43.0730556,-89.4011111
218,10/10/08 23:15,Coldwater,OH,US,sphere,60.0,1 minute,spherical in shape&#44 orange flames coming from the bottom&#44 completely silent&#44 moved fast and also hovered.,10/31/08,40.4797222,-84.6283333
219,10/10/09 0:00,Greenland,,,rectangle,0.0,0,Found this on google maps 70.5&#44 -40.3 Look it up&#44 this can&#39t be an error or an artifact on the photo it is 50+ miles long.,12/12/09,0.0,0.0
220,10/10/09 12:00,Crested Butte,CO,US,egg,60.0,1min,metallic egg shaped craft above crested butte&#44 CO.  Also have seen great amount of activity READ ME&#33,12/12/09,38.8697222,-106.9872222
221,10/10/09 12:42,Tulsa,OK,US,unknown,6.0,6 seconds,In&#39t see nothing in the park,12/12/09,36.1538889,-95.9925
222,10/10/09 16:24,Eagar,AZ,US,unknown,180.0,2-3 minutes,Second sighting was only 150 feet away.  Observations between two sightings.,12/12/11,34.1111111,-109.29083329999999
223,10/10/09 19:30,Suffolk,VA,US,unknown,900.0,15 minutes,It looked sort of lime green.  It appeared to have an odd texture.  It had a dimples on its surface.  It was not smooth at all.  It jus,12/12/09,36.728055600000005,-76.5838889
224,10/10/09 20:30,Anaheim,CA,US,light,300.0,5 mins,UFO over Disneyland.,12/12/09,33.8352778,-117.9136111
225,10/10/09 20:45,Wilmington,NC,US,light,600.0,10minutes,Two lights seen with a lighting of something strobe like near the ground.,12/12/09,34.22555560000001,-77.945
226,10/10/09 21:00,Leesburg,VA,US,disk,300.0,less than 5 minutes,Two large glowing amber/dark orangish colored circular disks-not a sound-,11/21/10,39.11555560000001,-77.56388890000001
227,10/10/09 22:30,Thief River Falls,MN,US,other,0.0,20,2 orange orbs over airport,7/4/12,48.1191667,-96.1808333
228,10/10/09 23:00,Michigan City,IN,US,changing,900.0,15 minutes,black object that seemed to impode into a sphere and vanish&#44 only to reappear in the same shape and move location,12/12/09,41.7075,-86.895
229,10/10/09 23:23,Cupertino,CA,US,light,180.0,3 minutes,Bright red light object made random moves horizontally and floated for a while and then went up vertically.,12/12/09,37.3230556,-122.0311111
230,10/10/10 1:00,Orchard Park,NY,US,light,7200.0,a few hours,Xmas colored rotating lights.  ((NUFORC Note:  Twinkling stars??  PD)),1/5/11,42.7675,-78.74416670000001
231,10/10/10 2:30,Harrisburg,PA,US,circle,240.0,4  minutes,possible UFO sighting,11/21/10,40.273611100000004,-76.88472220000001
232,10/10/10 3:00,Euclid,OH,US,circle,180.0,3 minutes,2 objects blinking red and white&#44 disappeared into the sky&#44 after hovering around sky for 3 minutes.( over lake erie,11/21/10,41.59305560000001,-81.5269444
233,10/10/10 8:30,Starr,SC,US,formation,600.0,5-10 mins,Strange orange lights in the night sky,11/21/10,34.3769444,-82.6958333
234,10/10/10 10:45,Leominster,MA,US,flash,0.0,0,we were in the car and i looked out the window and i seen a unually big ball of a deep yellow color (way bigger than a shooting star li,11/21/10,42.525,-71.7602778
235,10/10/10 12:00,Greenwich,CT,US,light,240.0,4 mins,&quot;Star&quot; like objects during clear day light in formation.,11/21/10,41.02638889999999,-73.6288889
236,10/10/10 13:00,North Charleston,SC,US,light,180.0,3 minutes,Object(s) visible 3 times at same place in the sky at during day in Chas&#44 SC,7/4/12,32.8544444,-79.975
237,10/10/10 15:00,San Francisco Airport,CA,,triangle,300.0,5 min.,White or light grey colored and leaving red/orange contrails on a bright blue sky.,9/30/13,37.615223,-122.389979
238,10/10/10 16:30,Springfield,VA,US,cigar,15.0,15 secs,Metalic cigar shaped object sighted during lull in a storm in Springfield&#44 VA,11/21/10,38.7891667,-77.1875
239,10/10/10 17:10,Bridgeport,CT,US,light,600.0,five to ten minutes,Saw a light in the sky fading in and out over Bridgeport&#44 CT.,11/21/10,41.1669444,-73.20527779999999
240,10/10/10 18:30,Clackamas,OR,US,triangle,120.0,1-2minutes,triangular ufo sighting in oregon 10-10-10,11/21/10,45.4077778,-122.56916670000001
241,10/10/10 20:00,San Angelo,TX,US,oval,60.0,1 minute,I was coming back from the grocery store around 8:30 pm when I noticed a large orange glowing object in the sky above my neighbors hous,11/21/10,31.463611100000005,-100.4366667
242,10/10/10 20:20,Windsor,CT,US,fireball,5.0,5 seconds,Bus sized fireball object over 91 about 3-400 ft up going about 150 mph at a downward 20 degree angle.,5/2/14,41.8525,-72.6441667
243,10/10/10 20:45,Sterling,IL,US,cylinder,600.0,10min,It had rows of white lights with red lights pulsating in between them,11/21/10,41.788611100000004,-89.6961111
244,10/10/10 21:00,Everett,WA,US,other,30.0,30 seconds,crown shaped object with two orange lights over everett wa,11/21/10,47.9791667,-122.20083329999999
245,10/10/10 21:00,Kykotsmovi,AZ,US,disk,7200.0,2 hours,We saw  what seem to be a space craft in the eastern sky of northern AZ&#44 on 10-10-10.,1/31/11,35.8752778,-110.61972220000001
246,10/10/10 21:30,Albany,NY,US,circle,10.0,10 seconds,Circle of light SUNY Albany.,8/30/13,42.6525,-73.7566667
247,10/10/10 22:30,Garden Grove,CA,US,egg,7200.0,2 hours,Blue Light in Garden Grove,11/21/10,33.773888899999996,-117.94055559999998
248,10/10/10 23:00,Miami,FL,US,changing,1200.0,approx. 20 mins,Bright lights hovering and going in and out of orchestrated formations,11/21/10,25.7738889,-80.1938889
